,applystudent2,school1,datetime,applystudent1,school2
105,21,다정고,2020-04-08 13:04:24.640568,20,양지고
106,21,다정고,2020-04-08 13:04:29.926919,20,양지고
107,21,다정고,2020-04-08 13:04:35.238922,20,양지고
108,21,다정고,2020-04-08 13:04:40.522797,20,양지고
109,21,다정고,2020-04-08 13:04:46.457839,20,양지고
110,21,다정고,2020-04-08 13:04:52.563298,20,양지고
111,21,다정고,2020-04-08 13:04:58.551036,20,양지고
112,21,다정고,2020-04-08 13:05:04.376337,20,양지고
113,21,다정고,2020-04-08 13:05:10.461108,20,양지고
114,21,다정고,2020-04-08 13:05:15.896107,20,양지고
115,21,다정고,2020-04-08 13:05:21.218436,20,양지고
116,21,다정고,2020-04-08 13:05:26.506697,20,양지고
117,21,다정고,2020-04-08 13:05:31.794286,20,양지고
118,21,다정고,2020-04-08 13:05:37.080685,20,양지고
119,21,다정고,2020-04-08 13:05:42.378449,20,양지고
120,21,다정고,2020-04-08 13:05:47.668664,20,양지고
121,21,다정고,2020-04-08 13:05:52.945722,20,양지고
122,21,다정고,2020-04-08 13:05:58.226182,20,양지고
123,21,다정고,2020-04-08 13:06:03.506574,20,양지고
124,21,다정고,2020-04-08 13:06:08.785234,20,양지고
125,21,다정고,2020-04-08 13:06:14.066510,20,양지고
126,21,다정고,2020-04-08 13:06:19.348989,20,양지고
127,21,다정고,2020-04-08 13:06:25.294131,20,양지고
128,21,다정고,2020-04-08 13:06:30.592411,20,양지고
129,21,다정고,2020-04-08 13:06:35.881705,20,양지고
130,21,다정고,2020-04-08 13:06:41.167143,20,양지고
131,21,다정고,2020-04-08 13:06:46.470327,20,양지고
132,21,다정고,2020-04-08 13:06:51.752991,20,양지고
133,21,다정고,2020-04-08 13:06:57.043788,20,양지고
134,21,다정고,2020-04-08 13:07:02.320828,20,양지고
135,21,다정고,2020-04-08 13:07:07.607506,20,양지고
136,21,다정고,2020-04-08 13:07:12.894352,20,양지고
137,21,다정고,2020-04-08 13:07:18.172664,20,양지고
138,21,다정고,2020-04-08 13:07:23.453685,20,양지고
139,21,다정고,2020-04-08 13:07:28.741176,20,양지고
140,21,다정고,2020-04-08 13:07:34.029941,20,양지고
141,21,다정고,2020-04-08 13:07:39.307310,20,양지고
142,21,다정고,2020-04-08 13:07:44.607832,20,양지고
143,21,다정고,2020-04-08 13:07:49.895538,20,양지고
144,21,다정고,2020-04-08 13:07:55.176975,20,양지고
145,21,다정고,2020-04-08 13:08:00.477434,20,양지고
146,21,다정고,2020-04-08 13:08:05.764793,20,양지고
147,21,다정고,2020-04-08 13:08:11.150245,20,양지고
148,21,다정고,2020-04-08 13:08:16.743534,20,양지고
149,21,다정고,2020-04-08 13:08:23.061493,20,양지고
150,21,다정고,2020-04-08 13:08:28.353840,20,양지고
151,21,다정고,2020-04-08 13:08:33.637521,20,양지고
152,21,다정고,2020-04-08 13:08:38.918923,20,양지고
153,21,다정고,2020-04-08 13:08:44.205071,20,양지고
154,21,다정고,2020-04-08 13:08:49.489865,20,양지고
155,21,다정고,2020-04-08 13:08:54.771373,20,양지고
156,21,다정고,2020-04-08 13:09:00.047898,20,양지고
157,21,다정고,2020-04-08 13:09:05.333591,20,양지고
158,21,다정고,2020-04-08 13:09:10.633504,20,양지고
159,21,다정고,2020-04-08 13:09:16.641490,20,양지고
160,21,다정고,2020-04-08 13:09:22.227701,20,양지고
161,21,다정고,2020-04-08 13:09:27.513949,20,양지고
162,21,다정고,2020-04-08 13:09:32.811324,20,양지고
163,21,다정고,2020-04-08 13:09:38.092698,20,양지고
164,21,다정고,2020-04-08 13:09:43.373088,20,양지고
165,21,다정고,2020-04-08 13:09:48.661643,20,양지고
166,21,다정고,2020-04-08 13:09:53.944302,20,양지고
167,21,다정고,2020-04-08 13:09:59.229336,20,양지고
168,21,다정고,2020-04-08 13:10:04.516559,20,양지고
169,21,다정고,2020-04-08 13:10:09.823508,20,양지고
170,21,다정고,2020-04-08 13:10:15.106072,20,양지고
171,21,다정고,2020-04-08 13:10:23.647364,20,양지고
172,21,다정고,2020-04-08 13:10:29.028905,20,양지고
173,21,다정고,2020-04-08 13:10:34.310156,20,양지고
174,21,다정고,2020-04-08 13:10:39.574155,20,양지고
175,21,다정고,2020-04-08 13:10:45.039337,20,양지고
176,21,다정고,2020-04-08 13:10:50.317475,20,양지고
177,21,다정고,2020-04-08 13:10:55.589608,20,양지고
178,21,다정고,2020-04-08 13:11:00.873043,20,양지고
179,21,다정고,2020-04-08 13:11:06.138197,20,양지고
180,21,다정고,2020-04-08 13:11:11.412340,20,양지고
181,21,다정고,2020-04-08 13:11:18.479787,20,양지고
182,21,다정고,2020-04-08 13:11:24.453561,20,양지고
183,21,다정고,2020-04-08 13:11:30.189405,20,양지고
184,21,다정고,2020-04-08 13:11:35.464054,20,양지고
185,21,다정고,2020-04-08 13:11:41.450316,20,양지고
186,21,다정고,2020-04-08 13:11:47.462828,20,양지고
187,21,다정고,2020-04-08 13:11:53.461603,20,양지고
188,21,다정고,2020-04-08 13:11:58.738252,20,양지고
189,21,다정고,2020-04-08 13:12:04.038891,20,양지고
190,21,다정고,2020-04-08 13:12:09.309250,20,양지고
191,21,다정고,2020-04-08 13:12:14.588761,20,양지고
192,21,다정고,2020-04-08 13:12:19.862473,20,양지고
193,21,다정고,2020-04-08 13:12:25.174164,20,양지고
194,21,다정고,2020-04-08 13:12:30.530255,20,양지고
195,21,다정고,2020-04-08 13:12:35.791035,20,양지고
196,21,다정고,2020-04-08 13:12:41.494738,20,양지고
197,21,다정고,2020-04-08 13:12:47.258306,20,양지고
198,21,다정고,2020-04-08 13:12:52.532763,20,양지고
199,21,다정고,2020-04-08 13:12:57.799397,20,양지고
200,21,다정고,2020-04-08 13:13:03.222176,20,양지고
201,21,다정고,2020-04-08 13:13:08.558044,20,양지고
202,21,다정고,2020-04-08 13:13:13.830852,20,양지고
203,21,다정고,2020-04-08 13:13:19.104846,20,양지고
204,21,다정고,2020-04-08 13:13:24.464357,20,양지고
205,21,다정고,2020-04-08 13:13:30.022015,20,양지고
206,21,다정고,2020-04-08 13:13:35.317544,20,양지고
207,21,다정고,2020-04-08 13:13:40.586288,20,양지고
208,21,다정고,2020-04-08 13:13:45.858668,20,양지고
209,21,다정고,2020-04-08 13:13:51.130820,20,양지고
210,21,다정고,2020-04-08 13:13:56.403608,20,양지고
211,21,다정고,2020-04-08 13:14:01.675727,20,양지고
212,21,다정고,2020-04-08 13:14:06.938340,20,양지고
213,21,다정고,2020-04-08 13:14:12.220326,20,양지고
214,21,다정고,2020-04-08 13:14:17.503593,20,양지고
215,21,다정고,2020-04-08 13:14:22.786512,20,양지고
216,21,다정고,2020-04-08 13:14:28.432646,20,양지고
217,21,다정고,2020-04-08 13:14:33.702161,20,양지고
218,21,다정고,2020-04-08 13:14:39.074329,20,양지고
219,21,다정고,2020-04-08 13:14:44.500647,20,양지고
220,21,다정고,2020-04-08 13:14:50.472064,20,양지고
221,21,다정고,2020-04-08 13:14:55.747986,20,양지고
222,21,다정고,2020-04-08 13:15:01.018770,20,양지고
223,21,다정고,2020-04-08 13:15:07.250036,20,양지고
224,21,다정고,2020-04-08 13:15:12.860467,20,양지고
