,applystudent2,school1,datetime,applystudent1,school2
260,21,다정고,2020-04-08 12:20:58.431985,20,양지고
261,21,다정고,2020-04-08 12:21:03.736427,20,양지고
262,21,다정고,2020-04-08 12:21:09.026582,20,양지고
263,21,다정고,2020-04-08 12:21:14.496852,20,양지고
264,21,다정고,2020-04-08 12:21:19.804177,20,양지고
265,21,다정고,2020-04-08 12:21:25.093138,20,양지고
266,21,다정고,2020-04-08 12:21:31.402141,20,양지고
267,21,다정고,2020-04-08 12:21:36.697011,20,양지고
268,21,다정고,2020-04-08 12:21:43.384991,20,양지고
269,21,다정고,2020-04-08 12:21:48.671407,20,양지고
270,21,다정고,2020-04-08 12:21:55.422931,20,양지고
271,21,다정고,2020-04-08 12:22:00.703993,20,양지고
272,21,다정고,2020-04-08 12:22:05.985574,20,양지고
273,21,다정고,2020-04-08 12:22:11.435441,20,양지고
274,21,다정고,2020-04-08 12:22:16.706441,20,양지고
275,21,다정고,2020-04-08 12:22:21.998310,20,양지고
276,21,다정고,2020-04-08 12:22:27.389289,20,양지고
277,21,다정고,2020-04-08 12:22:32.726506,20,양지고
278,21,다정고,2020-04-08 12:22:38.042625,20,양지고
279,21,다정고,2020-04-08 12:22:43.508219,20,양지고
280,21,다정고,2020-04-08 12:22:49.526002,20,양지고
281,21,다정고,2020-04-08 12:22:56.409211,20,양지고
282,21,다정고,2020-04-08 12:23:01.702969,20,양지고
283,21,다정고,2020-04-08 12:23:08.510292,20,양지고
284,21,다정고,2020-04-08 12:23:13.827016,20,양지고
285,21,다정고,2020-04-08 12:23:19.917590,20,양지고
286,21,다정고,2020-04-08 12:23:25.530368,20,양지고
287,21,다정고,2020-04-08 12:23:30.811972,20,양지고
288,21,다정고,2020-04-08 12:23:36.114749,20,양지고
289,21,다정고,2020-04-08 12:23:41.402914,20,양지고
290,21,다정고,2020-04-08 12:23:46.686162,20,양지고
291,21,다정고,2020-04-08 12:23:52.000953,20,양지고
292,21,다정고,2020-04-08 12:23:57.279389,20,양지고
293,21,다정고,2020-04-08 12:24:02.565954,20,양지고
294,21,다정고,2020-04-08 12:24:07.851529,20,양지고
295,21,다정고,2020-04-08 12:24:13.601601,20,양지고
296,21,다정고,2020-04-08 12:24:18.884133,20,양지고
297,21,다정고,2020-04-08 12:24:25.403761,20,양지고
298,21,다정고,2020-04-08 12:24:30.690967,20,양지고
299,21,다정고,2020-04-08 12:24:35.985858,20,양지고
300,21,다정고,2020-04-08 12:24:41.405283,20,양지고
301,21,다정고,2020-04-08 12:24:47.011063,20,양지고
302,21,다정고,2020-04-08 12:24:52.324191,20,양지고
303,21,다정고,2020-04-08 12:24:57.607949,20,양지고
304,21,다정고,2020-04-08 12:25:02.885175,20,양지고
305,21,다정고,2020-04-08 12:25:11.881203,20,양지고
306,21,다정고,2020-04-08 12:25:17.193881,20,양지고
307,21,다정고,2020-04-08 12:25:22.475926,20,양지고
308,21,다정고,2020-04-08 12:25:27.759237,20,양지고
309,21,다정고,2020-04-08 12:25:33.962866,20,양지고
310,21,다정고,2020-04-08 12:25:39.239060,20,양지고
311,21,다정고,2020-04-08 12:25:44.525864,20,양지고
312,21,다정고,2020-04-08 12:25:49.810634,20,양지고
313,21,다정고,2020-04-08 12:25:55.106925,20,양지고
314,21,다정고,2020-04-08 12:26:00.389061,20,양지고
315,21,다정고,2020-04-08 12:26:05.678884,20,양지고
316,21,다정고,2020-04-08 12:26:10.963666,20,양지고
317,21,다정고,2020-04-08 12:26:16.403868,20,양지고
318,21,다정고,2020-04-08 12:26:21.682436,20,양지고
319,21,다정고,2020-04-08 12:26:26.964609,20,양지고
320,21,다정고,2020-04-08 12:26:32.257532,20,양지고
321,21,다정고,2020-04-08 12:26:37.536009,20,양지고
322,21,다정고,2020-04-08 12:26:42.818529,20,양지고
323,21,다정고,2020-04-08 12:26:48.100514,20,양지고
324,21,다정고,2020-04-08 12:26:53.407351,20,양지고
325,21,다정고,2020-04-08 12:26:59.190491,20,양지고
326,21,다정고,2020-04-08 12:27:04.484924,20,양지고
327,21,다정고,2020-04-08 12:27:09.772992,20,양지고
328,21,다정고,2020-04-08 12:27:16.423180,20,양지고
329,21,다정고,2020-04-08 12:27:21.705085,20,양지고
330,21,다정고,2020-04-08 12:27:26.989118,20,양지고
331,21,다정고,2020-04-08 12:27:32.305299,20,양지고
332,21,다정고,2020-04-08 12:27:37.596491,20,양지고
333,21,다정고,2020-04-08 12:27:42.878731,20,양지고
334,21,다정고,2020-04-08 12:27:48.244000,20,양지고
335,21,다정고,2020-04-08 12:27:53.973040,20,양지고
336,21,다정고,2020-04-08 12:27:59.410472,20,양지고
337,21,다정고,2020-04-08 12:28:05.215729,20,양지고
338,21,다정고,2020-04-08 12:28:11.284616,20,양지고
339,21,다정고,2020-04-08 12:28:16.576898,20,양지고
340,21,다정고,2020-04-08 12:28:22.026156,20,양지고
341,21,다정고,2020-04-08 12:28:27.563487,20,양지고
342,21,다정고,2020-04-08 12:28:32.847424,20,양지고
343,21,다정고,2020-04-08 12:28:38.134821,20,양지고
344,21,다정고,2020-04-08 12:28:43.424046,20,양지고
345,21,다정고,2020-04-08 12:28:50.501228,20,양지고
346,21,다정고,2020-04-08 12:28:55.788033,20,양지고
347,21,다정고,2020-04-08 12:29:01.145859,20,양지고
348,21,다정고,2020-04-08 12:29:06.434362,20,양지고
349,21,다정고,2020-04-08 12:29:11.718583,20,양지고
350,21,다정고,2020-04-08 12:29:16.997238,20,양지고
351,21,다정고,2020-04-08 12:29:22.267735,20,양지고
352,21,다정고,2020-04-08 12:29:27.560539,20,양지고
353,21,다정고,2020-04-08 12:29:32.843966,20,양지고
354,21,다정고,2020-04-08 12:29:40.427139,20,양지고
355,21,다정고,2020-04-08 12:29:45.914333,20,양지고
356,21,다정고,2020-04-08 12:29:52.457553,20,양지고
357,21,다정고,2020-04-08 12:29:57.892083,20,양지고
358,21,다정고,2020-04-08 12:30:03.160458,20,양지고
359,21,다정고,2020-04-08 12:30:08.441412,20,양지고
360,21,다정고,2020-04-08 12:30:13.728467,20,양지고
361,21,다정고,2020-04-08 12:30:19.012796,20,양지고
362,21,다정고,2020-04-08 12:30:24.282369,20,양지고
363,21,다정고,2020-04-08 12:30:29.568241,20,양지고
364,21,다정고,2020-04-08 12:30:34.937084,20,양지고
365,21,다정고,2020-04-08 12:30:40.414319,20,양지고
366,21,다정고,2020-04-08 12:30:46.416283,20,양지고
367,21,다정고,2020-04-08 12:30:51.723933,20,양지고
368,21,다정고,2020-04-08 12:30:58.170203,20,양지고
369,21,다정고,2020-04-08 12:31:03.458583,20,양지고
370,21,다정고,2020-04-08 12:31:08.745763,20,양지고
371,21,다정고,2020-04-08 12:31:14.468293,20,양지고
372,21,다정고,2020-04-08 12:31:19.790931,20,양지고
373,21,다정고,2020-04-08 12:31:26.534514,20,양지고
374,21,다정고,2020-04-08 12:31:31.867815,20,양지고
375,21,다정고,2020-04-08 12:31:37.317244,20,양지고
376,21,다정고,2020-04-08 12:31:42.620369,20,양지고
377,21,다정고,2020-04-08 12:31:48.010471,20,양지고
378,21,다정고,2020-04-08 12:31:53.252280,20,양지고
379,21,다정고,2020-04-08 12:31:58.545623,20,양지고
380,21,다정고,2020-04-08 12:32:03.858132,20,양지고
381,21,다정고,2020-04-08 12:32:09.110641,20,양지고
382,21,다정고,2020-04-08 12:32:14.387473,20,양지고
383,21,다정고,2020-04-08 12:32:19.662717,20,양지고
384,21,다정고,2020-04-08 12:32:24.986864,20,양지고
385,21,다정고,2020-04-08 12:32:30.280850,20,양지고
386,21,다정고,2020-04-08 12:32:35.715092,20,양지고
387,21,다정고,2020-04-08 12:32:41.406147,20,양지고
388,21,다정고,2020-04-08 12:32:46.682885,20,양지고
389,21,다정고,2020-04-08 12:32:51.960433,20,양지고
390,21,다정고,2020-04-08 12:32:57.226972,20,양지고
391,21,다정고,2020-04-08 12:33:02.513593,20,양지고
392,21,다정고,2020-04-08 12:33:07.772871,20,양지고
393,21,다정고,2020-04-08 12:33:13.048692,20,양지고
394,21,다정고,2020-04-08 12:33:18.301483,20,양지고
395,21,다정고,2020-04-08 12:33:24.013951,20,양지고
396,21,다정고,2020-04-08 12:33:29.303720,20,양지고
397,21,다정고,2020-04-08 12:33:34.551179,20,양지고
398,21,다정고,2020-04-08 12:33:39.799383,20,양지고
399,21,다정고,2020-04-08 12:33:45.054775,20,양지고
400,21,다정고,2020-04-08 12:33:50.323592,20,양지고
401,21,다정고,2020-04-08 12:33:56.121609,20,양지고
402,21,다정고,2020-04-08 12:34:02.400638,20,양지고
403,21,다정고,2020-04-08 12:34:09.080174,20,양지고
404,21,다정고,2020-04-08 12:34:14.357752,20,양지고
405,21,다정고,2020-04-08 12:34:19.626949,20,양지고
406,21,다정고,2020-04-08 12:34:24.888750,20,양지고
407,21,다정고,2020-04-08 12:34:30.136913,20,양지고
408,21,다정고,2020-04-08 12:34:35.392491,20,양지고
409,21,다정고,2020-04-08 12:34:41.096976,20,양지고
410,21,다정고,2020-04-08 12:34:46.406630,20,양지고
411,21,다정고,2020-04-08 12:34:51.845400,20,양지고
412,21,다정고,2020-04-08 12:34:57.092902,20,양지고
413,21,다정고,2020-04-08 12:35:02.358158,20,양지고
414,21,다정고,2020-04-08 12:35:07.596149,20,양지고
415,21,다정고,2020-04-08 12:35:12.838567,20,양지고
416,21,다정고,2020-04-08 12:35:18.178797,20,양지고
417,21,다정고,2020-04-08 12:35:23.423420,20,양지고
418,21,다정고,2020-04-08 12:35:28.664647,20,양지고
419,21,다정고,2020-04-08 12:35:34.146583,20,양지고
420,21,다정고,2020-04-08 12:35:39.402058,20,양지고
421,21,다정고,2020-04-08 12:35:44.645687,20,양지고
422,21,다정고,2020-04-08 12:35:49.888128,20,양지고
423,21,다정고,2020-04-08 12:35:55.396087,20,양지고
424,21,다정고,2020-04-08 12:36:00.644308,20,양지고
425,21,다정고,2020-04-08 12:36:05.890686,20,양지고
426,21,다정고,2020-04-08 12:36:11.141539,20,양지고
427,21,다정고,2020-04-08 12:36:16.406591,20,양지고
428,21,다정고,2020-04-08 12:36:22.472608,20,양지고
429,21,다정고,2020-04-08 12:36:27.721830,20,양지고
430,21,다정고,2020-04-08 12:36:32.979368,20,양지고
431,21,다정고,2020-04-08 12:36:38.236719,20,양지고
432,21,다정고,2020-04-08 12:36:43.499396,20,양지고
433,21,다정고,2020-04-08 12:36:48.747880,20,양지고
434,21,다정고,2020-04-08 12:36:53.995307,20,양지고
435,21,다정고,2020-04-08 12:36:59.259412,20,양지고
436,21,다정고,2020-04-08 12:37:04.522427,20,양지고
437,21,다정고,2020-04-08 12:37:09.767512,20,양지고
438,21,다정고,2020-04-08 12:37:15.023057,20,양지고
439,21,다정고,2020-04-08 12:37:20.277186,20,양지고
440,21,다정고,2020-04-08 12:37:25.524678,20,양지고
441,21,다정고,2020-04-08 12:37:30.786115,20,양지고
442,21,다정고,2020-04-08 12:37:36.041292,20,양지고
443,21,다정고,2020-04-08 12:37:41.317501,20,양지고
444,21,다정고,2020-04-08 12:37:46.574461,20,양지고
445,21,다정고,2020-04-08 12:37:51.827770,20,양지고
446,21,다정고,2020-04-08 12:37:57.075904,20,양지고
447,21,다정고,2020-04-08 12:38:02.324232,20,양지고
448,21,다정고,2020-04-08 12:38:07.586678,20,양지고
449,21,다정고,2020-04-08 12:38:12.846215,20,양지고
450,21,다정고,2020-04-08 12:38:18.098958,20,양지고
451,21,다정고,2020-04-08 12:38:23.389654,20,양지고
452,21,다정고,2020-04-08 12:38:28.643062,20,양지고
453,21,다정고,2020-04-08 12:38:33.889679,20,양지고
454,21,다정고,2020-04-08 12:38:39.137631,20,양지고
455,21,다정고,2020-04-08 12:38:44.400005,20,양지고
456,21,다정고,2020-04-08 12:38:49.650436,20,양지고
457,21,다정고,2020-04-08 12:38:54.908270,20,양지고
458,21,다정고,2020-04-08 12:39:00.286812,20,양지고
459,21,다정고,2020-04-08 12:39:05.544858,20,양지고
460,21,다정고,2020-04-08 12:39:10.797764,20,양지고
461,21,다정고,2020-04-08 12:39:16.055304,20,양지고
462,21,다정고,2020-04-08 12:39:21.313556,20,양지고
463,21,다정고,2020-04-08 12:39:26.574296,20,양지고
464,21,다정고,2020-04-08 12:39:32.054448,20,양지고
